visit_id,record_type,change_cause,host,name,value,time_stamp,context_id
7,deleted,overwrite,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNJAArUN3fiQHLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:35:19.659Z,2
7,added-or-changed,explicit,.rubiconproject.com,audit,1|H/LaQN/was8OWxai2px3ZMRZOcD3jESb2DqkGVdRu7xwzk/IShHBxXydS9IG7tgNJAArUN3fiQHLv0ZnN1+t0Vm3DUAyuHnL,2020-04-30T00:35:19.659Z,2
7,added-or-changed,explicit,.ipredictive.com,cu,78460870-8a7a-11ea-b675-1799f7a5a037|1588206919672,2020-04-30T00:35:19.666Z,2
7,deleted,overwrite,.w55c.net,wfivefivec,tHaHulFP1JtXa95,2020-04-30T00:35:19.681Z,2
7,added-or-changed,explicit,.w55c.net,wfivefivec,tHaHulFP1JtXa95,2020-04-30T00:35:19.681Z,2
7,added-or-changed,explicit,.sitescout.com,ssi,35326842-ac6f-4ee8-b2c5-fb2e22d76017#1588206919688,2020-04-30T00:35:19.696Z,2
7,added-or-changed,explicit,.turn.com,uid,8825479690922488614,2020-04-30T00:35:19.709Z,2
7,added-or-changed,explicit,.rfihub.com,eud,H4sIAAAAAAAAAFvFyGtoamFhZGBmaWhpbmwIAE4cHBoQAAAA,2020-04-30T00:35:19.745Z,2
7,added-or-changed,explicit,.rfihub.com,rud,H4sIAAAAAAAAAOMSNjI2trQ0N7QwNTE2NTKxMDExsxTiM9R1jfcwN_ZxTTPzjDKQ4jU0tbAwMjCzNLQ0NzYAAL2Gqhs0AAAA,2020-04-30T00:35:19.746Z,2
7,added-or-changed,explicit,.rfihub.com,ruds,H4sIAAAAAAAAAOMSNjI2trQ0N7QwNTE2NTKxMDExsxTiM9R1jfcwN_ZxTTPzjDIAAAn47f4lAAAA,2020-04-30T00:35:19.746Z,2
