visit_id,record_type,change_cause,host,name,value,time_stamp
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJG+53aNUMmTbT2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.098Z
1,added-or-changed,explicit,.mathtag.com,mt_misc,mt_bt:1,2020-04-23T01:41:45.168Z
1,added-or-changed,explicit,.iasds01.com,AC,1,2020-04-23T01:41:45.178Z
1,deleted,overwrite,.adnxs.com,uuid2,4057725772340081525,2020-04-23T01:41:45.187Z
1,added-or-changed,explicit,.adnxs.com,uuid2,4057725772340081525,2020-04-23T01:41:45.187Z
1,added-or-changed,explicit,.adotmob.com,uid,04b82005077939c76fa72abb,2020-04-23T01:41:45.194Z
1,added-or-changed,explicit,.adotmob.com,uuid,04b82005077939c76fa72abb,2020-04-23T01:41:45.195Z
1,added-or-changed,explicit,.adotmob.com,partners,RUB%3A1587606105150,2020-04-23T01:41:45.195Z
1,added-or-changed,explicit,.adform.net,uid,6222182331627550137,2020-04-23T01:41:45.196Z
1,deleted,overwrite,.mathtag.com,mt_mop,4:1587606101|10017:1587606101|3:1587604512|5:1587604512|9:1587604512|15:1587604512|13:1587604512,2020-04-23T01:41:45.211Z
1,added-or-changed,explicit,.mathtag.com,mt_mop,4:1587606101|10017:1587606101|3:1587604512|5:1587604512|9:1587604512|15:1587604512|13:1587604512,2020-04-23T01:41:45.211Z
1,added-or-changed,explicit,.advangelists.com,avnguid,av-06089b53-a9cd-40b9-b64a-d21dabec00af,2020-04-23T01:41:45.237Z
1,added-or-changed,explicit,.pubmatic.com,KRTBCOOKIE_27,16735-uid:a1f35ea0-f1fc-4800-9023-33c6792d5e22&KRTB&16736-uid:a1f35ea0-f1fc-4800-9023-33c6792d5e22,2020-04-23T01:41:45.287Z
1,added-or-changed,explicit,.pubmatic.com,PugT,1587606105,2020-04-23T01:41:45.287Z
1,added-or-changed,explicit,.pubmatic.com,PUBMDCID,2,2020-04-23T01:41:45.288Z
1,added-or-changed,explicit,.casalemedia.com,CMID,XqDyWdHM43kAACM-MgwAAABc,2020-04-23T01:41:45.316Z
1,added-or-changed,explicit,.casalemedia.com,CMPS,949,2020-04-23T01:41:45.316Z
1,added-or-changed,explicit,.iasds01.com,DMADT,a9+3MVSRShqaKPzz4cwArQ,2020-04-23T01:41:45.388Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGHyKq4vdVMWr2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.389Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGHyKq4vdVMWr2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.392Z
