visit_id,record_type,change_cause,host,name,value,time_stamp
3,deleted,overwrite,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhmEuILCyIEAGP2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.584Z
3,added-or-changed,explicit,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhmEuILCyIEAGP2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.584Z
3,deleted,overwrite,bttrack.com,GLOBALID,2uKlc8-sIBd987FnJ3vDGOSAfAwBXyqFCnQ45Xa1ILuOPTlocPTBq_7KYWfSZ_KsJGr2Oec7vZQC4TM1,2020-04-23T03:41:52.599Z
3,added-or-changed,explicit,bttrack.com,GLOBALID,2uKlc8-sIBd987FnJ3vDGOSAfAwBXyqFCnQ45Xa1ILuOPTlocPTBq_7KYWfSZ_KsJGr2Oec7vZQC4TM1,2020-04-23T03:41:52.599Z
3,deleted,overwrite,.rubiconproject.com,khaos,K9C7WPPU-7-BP60,2020-04-23T03:41:52.614Z
3,added-or-changed,explicit,.rubiconproject.com,khaos,K9C7WPPU-7-BP60,2020-04-23T03:41:52.614Z
3,deleted,overwrite,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhml3UO9dH+n2P2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.614Z
3,added-or-changed,explicit,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhml3UO9dH+n2P2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.614Z
3,added-or-changed,explicit,.adotmob.com,uid,04b8200507fb808ed8027694,2020-04-23T03:41:52.621Z
3,added-or-changed,explicit,.adotmob.com,uuid,04b8200507fb808ed8027694,2020-04-23T03:41:52.622Z
3,added-or-changed,explicit,.adotmob.com,partners,RUB%3A1587613312592,2020-04-23T03:41:52.622Z
3,added-or-changed,explicit,.iasds01.com,AC,1,2020-04-23T03:41:52.631Z
3,added-or-changed,explicit,.blismedia.com,b,5EA10E809E9D3066FDD22724BLIS,2020-04-23T03:41:52.655Z
3,deleted,overwrite,.adnxs.com,uuid2,403527344914176951,2020-04-23T03:41:52.765Z
3,added-or-changed,explicit,.adnxs.com,uuid2,403527344914176951,2020-04-23T03:41:52.765Z
3,added-or-changed,explicit,.iasds01.com,DMADT,ilw48QqRT+u0DysxnFfzsQ,2020-04-23T03:41:52.765Z
3,deleted,overwrite,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhmPwC3koSyhXL2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.769Z
3,added-or-changed,explicit,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhmPwC3koSyhXL2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.769Z
3,added-or-changed,explicit,.smadex.com,smxtrack,32b1053f-2bff-4a34-ae16-edabb46e9907,2020-04-23T03:41:52.777Z
3,added-or-changed,explicit,.smadex.com,smxrbc,1,2020-04-23T03:41:52.777Z
3,deleted,overwrite,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhmiR/40Ma6SDf2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.780Z
3,added-or-changed,explicit,.rubiconproject.com,audit,1|5i8wJITt+Whi8EwqZaykfo07atP8whBGlP+c59xu2ficYQ+GtYVKKzK/kPUKEXhmiR/40Ma6SDf2P6YB1bf/YKrK6aORrv6f,2020-04-23T03:41:52.780Z
