visit_id,host,name,value,time_stamp,type
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,_gat,1,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.7.9.1587606377090,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,_gat,1,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.7.9.1587606377090,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Sat,23Apr202201:46:38GMT",2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:39.290Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.291Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:39.291Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,23Apr202002:16:38GMT",2020-04-23T01:46:39.291Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:39.291Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,22Oct202013:46:38GMT",2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,__utmv,,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,path,/,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,expires,"Thu,23Apr202001:46:38GMT",2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,domain,berkeley.edu,2020-04-23T01:46:39.292Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_gat,1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_gat,1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,_gat,1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.293Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,_gat,1,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utmc,41573937,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utmt,1,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,nmstat,1587606291823,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,_gat,1,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.294Z,use
3,https://ssl.google-analytics.com/ga.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.294Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,nmstat,1587606291823,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,nmstat,1587606291823,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,nmstat,1587606291823,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.297Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,nmstat,1587606291823,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,nmstat,1587606291823,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmc,41573937,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmt,1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,nmstat,1587606291823,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,_gat,1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.298Z,use
3,https://siteimproveanalytics.com/js/siteanalyze_8343.js,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.298Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,__utmc,41573937,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,__utmt,1,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,nmstat,1587606291823,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,__unam,94a0df2-171a4b5b508-2ff782ff-2,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,_ga,GA1.2.1106402829.1587606280,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,_gid,GA1.2.2027022947.1587606305,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,_gat,1,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,__utma,41573937.1106402829.1587606280.1587606280.1587606280.1,2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,__utmz,41573937.1587606280.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),2020-04-23T01:46:39.300Z,use
3,https://connect.facebook.net/en_US/all.js?hash=4da124f1e2117627292903ec14f55bc7,__utmb,41573937.8.9.1587606377090,2020-04-23T01:46:39.300Z,use
3,8343.global.siteimproveanalytics.io,siteimproveses,5b6b646a-380a-4c16-9e20-763b183744b5,2020-04-23T01:45:02.956Z,send
3,8343.global.siteimproveanalytics.io,AWSELB,79A3199D10510369DCF60AC124D33FFF1556358922D532C699298AD4B7108439BF2B756C7E4626E90D33F0BB7289F59832FE75330EB9D4E2F3A0BF9D41CFC7475FA49B6418D47B4CE92325B2FA66904372E4FFAC03,2020-04-23T01:45:02.956Z,send
3,ws.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:04.530Z,send
3,ws.sharethis.com,__stidv,2,2020-04-23T01:45:04.530Z,send
3,l.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:06.045Z,send
3,l.sharethis.com,__stidv,2,2020-04-23T01:45:06.045Z,send
3,t.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:06.498Z,send
3,t.sharethis.com,__stidv,2,2020-04-23T01:45:06.498Z,send
3,ws.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:06.843Z,send
3,ws.sharethis.com,__stidv,2,2020-04-23T01:45:06.843Z,send
3,t.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:06.843Z,send
3,t.sharethis.com,__stidv,2,2020-04-23T01:45:06.843Z,send
3,ws.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:06.894Z,send
3,ws.sharethis.com,__stidv,2,2020-04-23T01:45:06.894Z,send
3,t.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:07.014Z,send
3,t.sharethis.com,__stidv,2,2020-04-23T01:45:07.014Z,send
3,ws.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:07.104Z,send
3,ws.sharethis.com,__stidv,2,2020-04-23T01:45:07.104Z,send
3,match.adsrvr.org,TDID,8e6e130f-9d6e-4544-877d-2f647426ed3e,2020-04-23T01:45:07.759Z,send
3,match.adsrvr.org,TDCPM,CAEYBSgCMgsIls6I7tXMszgQBTgB,2020-04-23T01:45:07.759Z,send
3,p.adsymptotic.com,U,3fc23e8925ee089c4de845f05b147f4a,2020-04-23T01:45:07.760Z,send
3,bcp.crwdcntrl.net,_cc_cc,ctst,2020-04-23T01:45:07.760Z,send
3,sync.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:07.946Z,send
3,sync.sharethis.com,__stidv,2,2020-04-23T01:45:07.946Z,send
3,sync.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:07.946Z,send
3,sync.sharethis.com,__stidv,2,2020-04-23T01:45:07.946Z,send
3,sync.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:07.947Z,send
3,sync.sharethis.com,__stidv,2,2020-04-23T01:45:07.947Z,send
3,idsync.rlcdn.com,rlas3,Zd7dx1s/Bg1eZQ7QJbQrfQMi6/nhFwjng+yQk4uyONc=,2020-04-23T01:45:07.947Z,send
3,idsync.rlcdn.com,pxrc,CAA=,2020-04-23T01:45:07.947Z,send
3,loadus.exelator.com,EE,\61c2bb6685bfd45e35b3e175e79c1c40\,2020-04-23T01:45:07.948Z,send
3,loadus.exelator.com,ud,\eJxrXxzq6XKLQcHMMNkoKcnMzMI0KS3FxDTV2DTJONXQ3DTV3DLZMNnEYHFZatGCpaXFqSlJh5ZU5JTkNK0uiw91jHdz9PX0iVywAswJcw1asCS%252FKDN9UWjw4qKUNMZFJcWngndcigYATN8nnQ%253D%253D\,2020-04-23T01:45:07.948Z,send
3,sync1.intentiq.com,IQver,1.9,2020-04-23T01:45:08.078Z,send
3,sync1.intentiq.com,intentIQ,86WIWlatL9,2020-04-23T01:45:08.078Z,send
3,sync1.intentiq.com,AWSELB,6523811C24BEA1B191321F7709C18C13A8107B77D4397B070C78F2781EEF77D96F5508BA96F0F0347F9E4E00C71DE2C93EF682512152B5CFEF8ED1CB3F6FE060BE26C6BFAC191236E5A77CE8F1898F0C5ACFDD71,2020-04-23T01:45:08.078Z,send
3,sync.sharethis.com,__stid,CiAAGl6g8yAAAAATMM58Aw==,2020-04-23T01:45:08.079Z,send
3,sync.sharethis.com,__stidv,2,2020-04-23T01:45:08.079Z,send
3,ml314.com,pi,3609769663474958368,2020-04-23T01:45:08.079Z,send
3,dpm.demdex.net,demdex,48867428547519611631442835922548444930,2020-04-23T01:45:08.330Z,send
3,sync1.intentiq.com,IQver,1.9,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,intentIQ,86WIWlatL9,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,AWSELB,6523811C24BEA1B191321F7709C18C13A8107B77D4397B070C78F2781EEF77D96F5508BA96F0F0347F9E4E00C71DE2C93EF682512152B5CFEF8ED1CB3F6FE060BE26C6BFAC191236E5A77CE8F1898F0C5ACFDD71,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,intentIQCDate,1587606308177,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,IQAdobeCookieSync,1587606308209,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,CSDT,UEQ6MTAyMzJfMCZSd3dVSDhE,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,ASDT,0,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,IQPData,51149713#1587606308119#0#1587606308119,2020-04-23T01:45:08.362Z,send
3,sync1.intentiq.com,IQMID,51149713#1587606308209,2020-04-23T01:45:08.362Z,send
3,sync.1rx.io,_rxuuid,%7B%22rx_uuid%22%3A%22RX-5054fa04-b1ec-4edf-83e2-3d5bc89a2cae-005%22%7D,2020-04-23T01:45:08.705Z,send
3,sync1.intentiq.com,IQver,1.9,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,intentIQ,86WIWlatL9,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,AWSELB,6523811C24BEA1B191321F7709C18C13A8107B77D4397B070C78F2781EEF77D96F5508BA96F0F0347F9E4E00C71DE2C93EF682512152B5CFEF8ED1CB3F6FE060BE26C6BFAC191236E5A77CE8F1898F0C5ACFDD71,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,intentIQCDate,1587606308177,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,IQAdobeCookieSync,1587606308209,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,CSDT,UEQ6MTAyMzJfMCZSd3dVSDhEIzEwMTQzXzAmUnd3VUhCTw,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,ASDT,0,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,IQPData,51149713#1587606308378#0#1587606308119,2020-04-23T01:45:08.758Z,send
3,sync1.intentiq.com,IQMID,51149713#1587606308209,2020-04-23T01:45:08.758Z,send
3,thrtle.com,mc,eyJpZCI6ImM1OGUwYWQxLWI4NjgtNGQ5My04OGU0LWFjNTgwNzhiZjI4NSIsImwiOjE1ODc2MDYzMDg4ODcsInQiOjF9,2020-04-23T01:45:08.918Z,send
3,sync1.intentiq.com,IQver,1.9,2020-04-23T01:45:08.955Z,send
3,sync1.intentiq.com,intentIQ,86WIWlatL9,2020-04-23T01:45:08.955Z,send
3,sync1.intentiq.com,AWSELB,6523811C24BEA1B191321F7709C18C13A8107B77D4397B070C78F2781EEF77D96F5508BA96F0F0347F9E4E00C71DE2C93EF682512152B5CFEF8ED1CB3F6FE060BE26C6BFAC191236E5A77CE8F1898F0C5ACFDD71,2020-04-23T01:45:08.955Z,send
